session,prey_transect_id_prey,species,prey_tl
232,10017,creole wrasse,2
232,10017,creole wrasse,2
232,10017,creole wrasse,2
232,10017,creole wrasse,2
232,10017,creole wrasse,2
232,10017,creole wrasse,2
232,10017,creole wrasse,2
232,10017,creole wrasse,2
232,10017,yellowhead wrasse,3
232,10017,yellowhead wrasse,3
232,10017,yellowhead wrasse,5
232,10017,yellowhead wrasse,2
232,10017,yellowhead wrasse,3
232,10017,yellowhead wrasse,3
232,10017,yellowhead wrasse,2
232,10017,yellowhead wrasse,3
232,10017,yellowhead wrasse,13
233,10010,queen angelfish,17
233,10010,foureye butterflyfish,8
233,10010,foureye butterflyfish,8
233,10010,bicolor damselfish,5
233,10010,bicolor damselfish,3
233,10010,bicolor damselfish,5
233,10010,bicolor damselfish,5
233,10010,bicolor damselfish,5
233,10010,bicolor damselfish,3
233,10010,bicolor damselfish,3
233,10010,bicolor damselfish,4
233,10010,bicolor damselfish,4
233,10010,bicolor damselfish,3
233,10010,bicolor damselfish,6
233,10010,bicolor damselfish,6
233,10010,bicolor damselfish,4
233,10010,bicolor damselfish,6
233,10010,bicolor damselfish,3
233,10010,bicolor damselfish,4
233,10010,bicolor damselfish,2
233,10010,bicolor damselfish,5
233,10010,bicolor damselfish,6
233,10010,bicolor damselfish,3
233,10010,bicolor damselfish,3
233,10010,bicolor damselfish,4
233,10010,bridled goby,6
233,10010,bridled goby,5
233,10010,bridled goby,6
233,10010,bridled goby,3
233,10010,bridled goby,4
233,10010,goldspot goby,4
233,10010,goldspot goby,2
233,10010,goldspot goby,5
233,10010,goldspot goby,2
233,10010,pallid goby,3
233,10010,pallid goby,4
233,10010,pallid goby,4
233,10010,pallid goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,2
233,10010,masked goby,2
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,2
233,10010,masked goby,2
233,10010,masked goby,2
233,10010,masked goby,2
233,10010,masked goby,2
233,10010,masked goby,2
233,10010,masked goby,2
233,10010,masked goby,2
233,10010,masked goby,2
233,10010,masked goby,2
233,10010,masked goby,2
233,10010,masked goby,2
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,masked goby,3
233,10010,butter hamlet,8
233,10010,highhat,9
233,10010,redband parrotfish,2
233,10010,redband parrotfish,18
233,10010,redband parrotfish,13
233,10010,redband parrotfish,3
233,10010,redband parrotfish,9
233,10010,stoplight parrotfish,20
233,10010,striped parrotfish,12
233,10010,striped parrotfish,7
233,10010,graysby,14
233,10010,harlequin bass,4
233,10010,harlequin bass,7
233,10010,blue tang,12
233,10010,blue tang,15
233,10010,blue tang,16
233,10010,blue tang,19
233,10010,blue tang,16
233,10010,ocean surgeonfish,9
233,10010,bluehead wrasse,9
233,10010,bluehead wrasse,9
233,10010,bluehead wrasse,8
233,10010,bluehead wrasse,6
233,10010,bluehead wrasse,6
233,10010,bluehead wrasse,4
233,10010,bluehead wrasse,5
233,10010,bluehead wrasse,2
233,10010,bluehead wrasse,2
233,10010,yellowhead wrasse,3
233,10010,yellowhead wrasse,14
233,10010,yellowhead wrasse,9
233,10010,yellowhead wrasse,9
233,10010,yellowhead wrasse,14
233,10011,rock beauty,7
233,10011,rock beauty,4
233,10011,beaugregory,7
233,10011,bicolor damselfish,2
233,10011,bicolor damselfish,5
233,10011,bicolor damselfish,3
233,10011,bicolor damselfish,3
233,10011,bicolor damselfish,2
233,10011,bicolor damselfish,3
233,10011,bicolor damselfish,4
233,10011,bicolor damselfish,3
233,10011,bicolor damselfish,3
233,10011,bicolor damselfish,3
233,10011,bicolor damselfish,4
233,10011,bicolor damselfish,4
233,10011,bicolor damselfish,5
233,10011,bicolor damselfish,3
233,10011,bicolor damselfish,3
233,10011,bicolor damselfish,5
233,10011,bicolor damselfish,3
233,10011,bicolor damselfish,3
233,10011,bicolor damselfish,4
233,10011,bicolor damselfish,4
233,10011,bicolor damselfish,4
233,10011,bicolor damselfish,5
233,10011,bicolor damselfish,5
233,10011,bicolor damselfish,3
233,10011,bicolor damselfish,5
233,10011,bicolor damselfish,5
233,10011,bicolor damselfish,3
233,10011,bicolor damselfish,2
233,10011,bicolor damselfish,3
233,10011,bicolor damselfish,3
233,10011,bicolor damselfish,3
233,10011,bicolor damselfish,3
233,10011,bicolor damselfish,3
233,10011,bicolor damselfish,5
233,10011,bicolor damselfish,4
233,10011,bicolor damselfish,5
233,10011,blue chromis,6
233,10011,blue chromis,6
233,10011,blue chromis,4
233,10011,blue chromis,4
233,10011,blue chromis,5
233,10011,longfin damselfish,2
233,10011,pallid goby,4
233,10011,pallid goby,4
233,10011,pallid goby,4
233,10011,pallid goby,3
233,10011,pallid goby,3
233,10011,bridled goby,6
233,10011,colon goby,4
233,10011,goldspot goby,5
233,10011,goldspot goby,3
233,10011,goldspot goby,4
233,10011,goldspot goby,4
233,10011,goldspot goby,6
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,4
233,10011,masked goby,4
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,3
233,10011,masked goby,2
233,10011,masked goby,4
233,10011,white grunt,16
233,10011,butter hamlet,8
233,10011,greenblotch parrotfish,4
233,10011,greenblotch parrotfish,4
233,10011,redband parrotfish,13
233,10011,redband parrotfish,18
233,10011,redband parrotfish,4
233,10011,redband parrotfish,4
233,10011,redband parrotfish,3
233,10011,redband parrotfish,7
233,10011,redband parrotfish,6
233,10011,redband parrotfish,13
233,10011,redband parrotfish,18
233,10011,stoplight parrotfish,6
233,10011,striped parrotfish,4
233,10011,striped parrotfish,5
233,10011,striped parrotfish,4
233,10011,striped parrotfish,4
233,10011,striped parrotfish,9
233,10011,striped parrotfish,6
233,10011,striped parrotfish,5
233,10011,striped parrotfish,5
233,10011,striped parrotfish,5
233,10011,striped parrotfish,5
233,10011,striped parrotfish,5
233,10011,striped parrotfish,5
233,10011,striped parrotfish,5
233,10011,striped parrotfish,5
233,10011,striped parrotfish,5
233,10011,striped parrotfish,5
233,10011,striped parrotfish,5
233,10011,striped parrotfish,9
233,10011,striped parrotfish,14
233,10011,sharpnose puffer,3
233,10011,harlequin bass,6
233,10011,harlequin bass,4
233,10011,harlequin bass,5
233,10011,harlequin bass,9
233,10011,bluehead wrasse,2
233,10011,bluehead wrasse,2
233,10011,bluehead wrasse,2
233,10011,bluehead wrasse,10
233,10011,bluehead wrasse,9
233,10011,bluehead wrasse,7
233,10011,bluehead wrasse,7
233,10011,bluehead wrasse,6
233,10011,bluehead wrasse,5
233,10011,bluehead wrasse,5
233,10011,bluehead wrasse,5
233,10011,bluehead wrasse,5
233,10011,bluehead wrasse,5
233,10011,bluehead wrasse,4
233,10011,bluehead wrasse,4
233,10011,bluehead wrasse,4
233,10011,bluehead wrasse,5
233,10011,bluehead wrasse,6
233,10011,bluehead wrasse,6
233,10011,bluehead wrasse,6
233,10011,bluehead wrasse,2
233,10011,bluehead wrasse,2
233,10011,bluehead wrasse,2
233,10011,bluehead wrasse,2
233,10011,bluehead wrasse,2
233,10011,bluehead wrasse,5
233,10011,bluehead wrasse,4
233,10011,bluehead wrasse,3
233,10011,bluehead wrasse,3
233,10011,bluehead wrasse,3
233,10011,bluehead wrasse,5
233,10011,bluehead wrasse,2
233,10011,bluehead wrasse,9
233,10011,bluehead wrasse,2
233,10011,bluehead wrasse,3
233,10011,bluehead wrasse,3
233,10011,bluehead wrasse,4
233,10011,bluehead wrasse,4
233,10011,bluehead wrasse,5
233,10011,bluehead wrasse,5
233,10011,bluehead wrasse,5
233,10011,bluehead wrasse,5
233,10011,bluehead wrasse,5
233,10011,bluehead wrasse,5
233,10011,bluehead wrasse,3
233,10011,bluehead wrasse,4
233,10011,bluehead wrasse,4
233,10011,bluehead wrasse,4
233,10011,bluehead wrasse,3
233,10011,yellowhead wrasse,4
233,10011,yellowhead wrasse,6
233,19,roughhead blenny,3
233,19,roughhead blenny,3
233,19,bicolor damselfish,4
233,19,bicolor damselfish,3
233,19,bicolor damselfish,6
233,19,bicolor damselfish,6
233,19,bicolor damselfish,6
233,19,bicolor damselfish,6
233,19,bicolor damselfish,6
233,19,bicolor damselfish,7
233,19,bicolor damselfish,5
233,19,bicolor damselfish,3
233,19,bicolor damselfish,4
233,19,bicolor damselfish,7
233,19,bicolor damselfish,4
233,19,bicolor damselfish,5
233,19,bicolor damselfish,7
233,19,bicolor damselfish,5
233,19,bicolor damselfish,5
233,19,blue chromis,10
233,19,blue chromis,10
233,19,longfin damselfish,9
233,19,pallid goby,4
233,19,bridled goby,5
233,19,bridled goby,5
233,19,bridled goby,4
233,19,bridled goby,4
233,19,colon goby,3
233,19,colon goby,4
233,19,colon goby,5
233,19,goldspot goby,2
233,19,masked goby,3
233,19,masked goby,4
233,19,masked goby,4
233,19,masked goby,3
233,19,masked goby,3
233,19,masked goby,3
233,19,masked goby,3
233,19,masked goby,2
233,19,masked goby,4
233,19,masked goby,3
233,19,masked goby,4
233,19,masked goby,3
233,19,masked goby,3
233,19,masked goby,3
233,19,masked goby,4
233,19,masked goby,4
233,19,masked goby,3
233,19,masked goby,4
233,19,white grunt,16
233,19,white grunt,18
233,19,white grunt,22
233,19,white grunt,23
233,19,white grunt,11
233,19,french grunt,14
233,19,french grunt,11
233,19,butter hamlet,5
233,19,greenblotch parrotfish,6
233,19,redband parrotfish,3
233,19,redband parrotfish,4
233,19,redband parrotfish,6
233,19,redband parrotfish,21
233,19,stoplight parrotfish,3
233,19,striped parrotfish,3
233,19,striped parrotfish,3
233,19,sharpnose puffer,4
233,19,graysby,20
233,19,harlequin bass,6
233,19,longspine squirrelfish,23
233,19,ocean surgeonfish,16
233,19,bluehead wrasse,9
233,19,clown wrasse,7
233,19,hogfish,18
233,19,yellowhead wrasse,16
233,19,yellowhead wrasse,9
233,19,yellowhead wrasse,8
233,19,saucereye porgy,15
233,19,saucereye porgy,22
233,20,roughhead blenny,3
233,20,beaugregory,8
233,20,beaugregory,7
233,20,bicolor damselfish,3
233,20,bicolor damselfish,6
233,20,bicolor damselfish,6
233,20,bicolor damselfish,6
233,20,bicolor damselfish,6
233,20,bicolor damselfish,5
233,20,bicolor damselfish,5
233,20,bicolor damselfish,5
233,20,bicolor damselfish,4
233,20,bicolor damselfish,4
233,20,bicolor damselfish,6
233,20,bicolor damselfish,7
233,20,bicolor damselfish,4
233,20,bicolor damselfish,1
233,20,bicolor damselfish,6
233,20,bicolor damselfish,4
233,20,bicolor damselfish,3
233,20,bicolor damselfish,2
233,20,bicolor damselfish,4
233,20,bicolor damselfish,5
233,20,bicolor damselfish,6
233,20,bicolor damselfish,6
233,20,bicolor damselfish,5
233,20,bicolor damselfish,5
233,20,bicolor damselfish,7
233,20,bicolor damselfish,6
233,20,bicolor damselfish,6
233,20,bicolor damselfish,4
233,20,blue chromis,4
233,20,blue chromis,5
233,20,pallid goby,5
233,20,bridled goby,4
233,20,bridled goby,3
233,20,bridled goby,4
233,20,bridled goby,5
233,20,bridled goby,3
233,20,bridled goby,4
233,20,colon goby,4
233,20,colon goby,3
233,20,goldspot goby,3
233,20,goldspot goby,2
233,20,masked goby,3
233,20,masked goby,3
233,20,masked goby,4
233,20,masked goby,3
233,20,masked goby,2
233,20,masked goby,2
233,20,masked goby,3
233,20,masked goby,3
233,20,masked goby,3
233,20,masked goby,4
233,20,masked goby,4
233,20,masked goby,5
233,20,masked goby,5
233,20,masked goby,4
233,20,masked goby,4
233,20,masked goby,3
233,20,masked goby,3
233,20,masked goby,3
233,20,masked goby,3
233,20,masked goby,3
233,20,masked goby,3
233,20,masked goby,3
233,20,masked goby,4
233,20,masked goby,4
233,20,masked goby,4
233,20,masked goby,4
233,20,masked goby,4
233,20,masked goby,4
233,20,masked goby,4
233,20,masked goby,4
233,20,masked goby,4
233,20,masked goby,4
233,20,masked goby,5
233,20,masked goby,5
233,20,masked goby,5
233,20,masked goby,5
233,20,masked goby,5
233,20,masked goby,5
233,20,masked goby,5
233,20,masked goby,5
233,20,masked goby,5
233,20,masked goby,5
233,20,white grunt,22
233,20,french grunt,14
233,20,butter hamlet,6
233,20,black grouper,100
233,20,redband parrotfish,20
233,20,redband parrotfish,14
233,20,redband parrotfish,14
233,20,redband parrotfish,13
233,20,redband parrotfish,16
233,20,striped parrotfish,5
233,20,striped parrotfish,6
233,20,striped parrotfish,6
233,20,striped parrotfish,6
233,20,striped parrotfish,7
233,20,striped parrotfish,6
233,20,striped parrotfish,11
233,20,striped parrotfish,8
233,20,striped parrotfish,8
233,20,harlequin bass,5
233,20,harlequin bass,5
233,20,longspine squirrelfish,23
233,20,blue tang,12
233,20,blue tang,12
233,20,blue tang,13
233,20,ocean surgeonfish,20
233,20,ocean surgeonfish,16
233,20,bluehead wrasse,2
233,20,bluehead wrasse,4
233,20,bluehead wrasse,4
233,20,bluehead wrasse,4
233,20,bluehead wrasse,4
233,20,bluehead wrasse,5
233,20,bluehead wrasse,6
233,20,clown wrasse,8
233,20,clown wrasse,7
233,20,clown wrasse,8
233,20,creole wrasse,4
233,20,creole wrasse,4
233,20,creole wrasse,4
233,20,creole wrasse,4
233,20,creole wrasse,4
233,20,creole wrasse,4
233,20,creole wrasse,4
233,20,creole wrasse,4
233,20,creole wrasse,4
233,20,creole wrasse,4
233,20,creole wrasse,5
233,20,creole wrasse,5
233,20,creole wrasse,5
233,20,creole wrasse,5
233,20,creole wrasse,5
233,20,creole wrasse,5
233,20,creole wrasse,5
233,20,creole wrasse,5
233,20,creole wrasse,5
233,20,creole wrasse,5
233,20,yellowhead wrasse,14
233,20,yellowhead wrasse,12
233,20,yellowhead wrasse,10
234,10012,bicolor damselfish,4
234,10012,bicolor damselfish,3
234,10012,bicolor damselfish,4
234,10012,bicolor damselfish,6
234,10012,bicolor damselfish,6
234,10012,bicolor damselfish,5
234,10012,bicolor damselfish,6
234,10012,bicolor damselfish,6
234,10012,bicolor damselfish,2
234,10012,bicolor damselfish,5
234,10012,bicolor damselfish,4
234,10012,bicolor damselfish,5
234,10012,bicolor damselfish,5
234,10012,bicolor damselfish,4
234,10012,bicolor damselfish,4
234,10012,bicolor damselfish,2
234,10012,bicolor damselfish,6
234,10012,bridled goby,5
234,10012,bridled goby,6
234,10012,bridled goby,5
234,10012,bridled goby,5
234,10012,bridled goby,3
234,10012,bridled goby,6
234,10012,colon goby,4
234,10012,goldspot goby,5
234,10012,goldspot goby,3
234,10012,goldspot goby,4
234,10012,goldspot goby,3
234,10012,goldspot goby,3
234,10012,bar jack,28
234,10012,greenblotch parrotfish,4
234,10012,redband parrotfish,7
234,10012,redband parrotfish,16
234,10012,redband parrotfish,6
234,10012,redband parrotfish,3
234,10012,redband parrotfish,3
234,10012,redband parrotfish,4
234,10012,redband parrotfish,4
234,10012,redband parrotfish,4
234,10012,redband parrotfish,5
234,10012,redband parrotfish,6
234,10012,sharpnose puffer,6
234,10012,harlequin bass,8
234,10012,harlequin bass,7
234,10012,harlequin bass,4
234,10012,doctorfish,19
234,10012,blue tang,15
234,10012,bluehead wrasse,7
234,10012,bluehead wrasse,7
234,10012,bluehead wrasse,6
234,10012,bluehead wrasse,6
234,10012,bluehead wrasse,7
234,10012,bluehead wrasse,7
234,10012,bluehead wrasse,7
234,10012,bluehead wrasse,7
234,10012,bluehead wrasse,7
234,10012,bluehead wrasse,10
234,10012,bluehead wrasse,9
234,10012,bluehead wrasse,7
234,10012,bluehead wrasse,7
234,10012,bluehead wrasse,8
234,10012,bluehead wrasse,8
234,10012,bluehead wrasse,8
234,10012,bluehead wrasse,8
234,10012,bluehead wrasse,8
234,10012,yellowhead wrasse,8
234,10012,yellowhead wrasse,11
234,10013,bicolor damselfish,3
234,10013,bicolor damselfish,3
234,10013,bicolor damselfish,2
234,10013,bicolor damselfish,4
234,10013,bicolor damselfish,3
234,10013,bicolor damselfish,3
234,10013,bicolor damselfish,4
234,10013,bicolor damselfish,5
234,10013,bicolor damselfish,5
234,10013,bicolor damselfish,6
234,10013,bicolor damselfish,2
234,10013,bicolor damselfish,3
234,10013,bicolor damselfish,3
234,10013,bicolor damselfish,4
234,10013,bicolor damselfish,4
234,10013,bicolor damselfish,4
234,10013,bicolor damselfish,6
234,10013,bicolor damselfish,4
234,10013,bridled goby,4
234,10013,bridled goby,5
234,10013,bridled goby,3
234,10013,bridled goby,3
234,10013,bridled goby,3
234,10013,bridled goby,5
234,10013,bridled goby,4
234,10013,bridled goby,3
234,10013,bridled goby,4
234,10013,bridled goby,4
234,10013,bridled goby,5
234,10013,bridled goby,3
234,10013,bridled goby,3
234,10013,bridled goby,3
234,10013,bridled goby,5
234,10013,bridled goby,3
234,10013,goldspot goby,4
234,10013,goldspot goby,4
234,10013,goldspot goby,4
234,10013,goldspot goby,3
234,10013,goldspot goby,2
234,10013,goldspot goby,4
234,10013,goldspot goby,3
234,10013,goldspot goby,3
234,10013,goldspot goby,2
234,10013,goldspot goby,3
234,10013,goldspot goby,3
234,10013,goldspot goby,2
234,10013,goldspot goby,2
234,10013,goldspot goby,3
234,10013,balloonfish,12
234,10013,bluelip parrotfish,2
234,10013,bluelip parrotfish,2
234,10013,bluelip parrotfish,2
234,10013,bluelip parrotfish,2
234,10013,bluelip parrotfish,2
234,10013,bluelip parrotfish,2
234,10013,bluelip parrotfish,2
234,10013,bluelip parrotfish,2
234,10013,bluelip parrotfish,2
234,10013,bluelip parrotfish,2
234,10013,bluelip parrotfish,2
234,10013,bluelip parrotfish,2
234,10013,bluelip parrotfish,2
234,10013,bluelip parrotfish,2
234,10013,redband parrotfish,14
234,10013,redband parrotfish,3
234,10013,redband parrotfish,13
234,10013,redband parrotfish,16
234,10013,redband parrotfish,15
234,10013,redband parrotfish,2
234,10013,redband parrotfish,3
234,10013,redband parrotfish,3
234,10013,redband parrotfish,3
234,10013,redband parrotfish,4
234,10013,redband parrotfish,4
234,10013,redband parrotfish,4
234,10013,redband parrotfish,3
234,10013,redband parrotfish,3
234,10013,striped parrotfish,3
234,10013,sharpnose puffer,5
234,10013,tobaccofish,6
234,10013,harlequin bass,3
234,10013,harlequin bass,4
234,10013,lantern bass,5
234,10013,ocean surgeonfish,14
234,10013,ocean surgeonfish,15
234,10013,bluehead wrasse,8
234,10013,bluehead wrasse,8
234,10013,bluehead wrasse,8
234,10013,bluehead wrasse,8
234,10013,bluehead wrasse,8
234,10013,bluehead wrasse,7
234,10013,bluehead wrasse,7
234,10013,bluehead wrasse,7
234,10013,bluehead wrasse,3
234,10013,bluehead wrasse,3
234,10013,bluehead wrasse,3
234,10013,bluehead wrasse,3
234,10013,bluehead wrasse,3
234,10013,bluehead wrasse,9
234,10013,bluehead wrasse,2
234,10013,bluehead wrasse,8
234,10013,bluehead wrasse,7
234,10013,bluehead wrasse,7
234,10013,bluehead wrasse,7
234,10013,yellowhead wrasse,7
234,10013,yellowhead wrasse,10
234,10013,yellowhead wrasse,7
234,10013,yellowhead wrasse,6
234,10013,yellowhead wrasse,2
234,10013,yellowhead wrasse,2
234,10013,squirrelfish,30
234,21,roughhead blenny,3
234,21,roughhead blenny,3
234,21,banded butterflyfish,10
234,21,banded butterflyfish,9
234,21,bicolor damselfish,3
234,21,bicolor damselfish,4
234,21,bicolor damselfish,4
234,21,bicolor damselfish,4
234,21,bicolor damselfish,5
234,21,bicolor damselfish,6
234,21,bicolor damselfish,6
234,21,bicolor damselfish,5
234,21,bicolor damselfish,2
234,21,bicolor damselfish,3
234,21,bicolor damselfish,3
234,21,bicolor damselfish,6
