session,date_site,site,SVC_date,SVC_surveyor,SVC_dive_start,SVC_dive_end,SVC_sample_start,SVC_sample_end,SVC_total_sample_time,SVC_cylinder_rad,SVC_cylinder_area,SVC_temp_f,SVC_current,SVC_vis_ft,SVC_habitat,SVC_max_depth,SVC_min_depth,SVC_stat_depth,max_hard_relief,max_soft_relief,Sub < .2m,Sub .2-.5m,Sub .5-1m,Sub 1-1.5m,Sub > 1.5m,sand,hard-bottom,Rubble,Algae (<1cm),Algae (>1cm),sponge,octocoral,stony,other,period,species,SVC_abundance,SVC_mean_tl,SVC_min_tl,SVC_max_tl
220,2015-03-25_KL-W11,KL-W11,2015-03-25,Ellie Splain,1127,1215,1131,1209,,7.5,176.7145868,77,Moderate,90,Continuous,46,41,41,0.5,1,20,70,10,0,0,10,80,10,15,35,15,25,10,0,2,foureye butterflyfish,1,,,
220,2015-03-25_KL-W11,KL-W11,2015-03-25,Ellie Splain,1127,1215,1131,1209,,7.5,176.7145868,77,Moderate,90,Continuous,46,41,41,0.5,1,20,70,10,0,0,10,80,10,15,35,15,25,10,0,2,spotted goatfish,2,,,
220,2015-03-25_KL-W11,KL-W11,2015-03-25,Ellie Splain,1127,1215,1131,1209,,7.5,176.7145868,77,Moderate,90,Continuous,46,41,41,0.5,1,20,70,10,0,0,10,80,10,15,35,15,25,10,0,2,scrawled filefish,1,,,
221,2015-03-25_KL-W8,KL-W8,2015-03-25,Ellie Splain,920,1005,923,958,,7.5,176.7145868,77,Moderate,80,Continuous,61,53,56,0.8,1.2,0,15,60,20,5,15,85,0,25,0,20,45,10,0,1,bicolor damselfish,76,5,2,7
221,2015-03-25_KL-W8,KL-W8,2015-03-25,Ellie Splain,920,1005,923,958,,7.5,176.7145868,77,Moderate,80,Continuous,61,53,56,0.8,1.2,0,15,60,20,5,15,85,0,25,0,20,45,10,0,1,graysby,1,11,11,11
221,2015-03-25_KL-W8,KL-W8,2015-03-25,Ellie Splain,920,1005,923,958,,7.5,176.7145868,77,Moderate,80,Continuous,61,53,56,0.8,1.2,0,15,60,20,5,15,85,0,25,0,20,45,10,0,1,bluehead wrasse,17,6,3,10
221,2015-03-25_KL-W8,KL-W8,2015-03-25,Ellie Splain,920,1005,923,958,,7.5,176.7145868,77,Moderate,80,Continuous,61,53,56,0.8,1.2,0,15,60,20,5,15,85,0,25,0,20,45,10,0,1,blue chromis,11,7,6,9
221,2015-03-25_KL-W8,KL-W8,2015-03-25,Ellie Splain,920,1005,923,958,,7.5,176.7145868,77,Moderate,80,Continuous,61,53,56,0.8,1.2,0,15,60,20,5,15,85,0,25,0,20,45,10,0,1,spotfin butterflyfish,2,9,9,10
221,2015-03-25_KL-W8,KL-W8,2015-03-25,Ellie Splain,920,1005,923,958,,7.5,176.7145868,77,Moderate,80,Continuous,61,53,56,0.8,1.2,0,15,60,20,5,15,85,0,25,0,20,45,10,0,1,queen angelfish,2,21.5,20,23
221,2015-03-25_KL-W8,KL-W8,2015-03-25,Ellie Splain,920,1005,923,958,,7.5,176.7145868,77,Moderate,80,Continuous,61,53,56,0.8,1.2,0,15,60,20,5,15,85,0,25,0,20,45,10,0,1,redband parrotfish,13,12,3,22
221,2015-03-25_KL-W8,KL-W8,2015-03-25,Ellie Splain,920,1005,923,958,,7.5,176.7145868,77,Moderate,80,Continuous,61,53,56,0.8,1.2,0,15,60,20,5,15,85,0,25,0,20,45,10,0,1,ocean surgeonfish,10,3,9,15
221,2015-03-25_KL-W8,KL-W8,2015-03-25,Ellie Splain,920,1005,923,958,,7.5,176.7145868,77,Moderate,80,Continuous,61,53,56,0.8,1.2,0,15,60,20,5,15,85,0,25,0,20,45,10,0,1,princess parrotfish,2,23.5,21,26
221,2015-03-25_KL-W8,KL-W8,2015-03-25,Ellie Splain,920,1005,923,958,,7.5,176.7145868,77,Moderate,80,Continuous,61,53,56,0.8,1.2,0,15,60,20,5,15,85,0,25,0,20,45,10,0,1,rock beauty,2,12,11,13
221,2015-03-25_KL-W8,KL-W8,2015-03-25,Ellie Splain,920,1005,923,958,,7.5,176.7145868,77,Moderate,80,Continuous,61,53,56,0.8,1.2,0,15,60,20,5,15,85,0,25,0,20,45,10,0,1,masked goby,14,3,2,3
221,2015-03-25_KL-W8,KL-W8,2015-03-25,Ellie Splain,920,1005,923,958,,7.5,176.7145868,77,Moderate,80,Continuous,61,53,56,0.8,1.2,0,15,60,20,5,15,85,0,25,0,20,45,10,0,1,yellowhead wrasse,22,3,7,11
221,2015-03-25_KL-W8,KL-W8,2015-03-25,Ellie Splain,920,1005,923,958,,7.5,176.7145868,77,Moderate,80,Continuous,61,53,56,0.8,1.2,0,15,60,20,5,15,85,0,25,0,20,45,10,0,1,sharpnose puffer,2,5.5,5,6
221,2015-03-25_KL-W8,KL-W8,2015-03-25,Ellie Splain,920,1005,923,958,,7.5,176.7145868,77,Moderate,80,Continuous,61,53,56,0.8,1.2,0,15,60,20,5,15,85,0,25,0,20,45,10,0,1,french angelfish,3,24,20,28
221,2015-03-25_KL-W8,KL-W8,2015-03-25,Ellie Splain,920,1005,923,958,,7.5,176.7145868,77,Moderate,80,Continuous,61,53,56,0.8,1.2,0,15,60,20,5,15,85,0,25,0,20,45,10,0,1,striped parrotfish,8,6,5,7
221,2015-03-25_KL-W8,KL-W8,2015-03-25,Ellie Splain,920,1005,923,958,,7.5,176.7145868,77,Moderate,80,Continuous,61,53,56,0.8,1.2,0,15,60,20,5,15,85,0,25,0,20,45,10,0,1,butter hamlet,2,7.5,6,9
221,2015-03-25_KL-W8,KL-W8,2015-03-25,Ellie Splain,920,1005,923,958,,7.5,176.7145868,77,Moderate,80,Continuous,61,53,56,0.8,1.2,0,15,60,20,5,15,85,0,25,0,20,45,10,0,2,blue tang,1,,,
221,2015-03-25_KL-W8,KL-W8,2015-03-25,Ellie Splain,920,1005,923,958,,7.5,176.7145868,77,Moderate,80,Continuous,61,53,56,0.8,1.2,0,15,60,20,5,15,85,0,25,0,20,45,10,0,2,spotted goatfish,2,,,
221,2015-03-25_KL-W8,KL-W8,2015-03-25,Ellie Splain,920,1005,923,958,,7.5,176.7145868,77,Moderate,80,Continuous,61,53,56,0.8,1.2,0,15,60,20,5,15,85,0,25,0,20,45,10,0,2,harlequin bass,2,,,
221,2015-03-25_KL-W8,KL-W8,2015-03-25,Ellie Splain,920,1005,923,958,,7.5,176.7145868,77,Moderate,80,Continuous,61,53,56,0.8,1.2,0,15,60,20,5,15,85,0,25,0,20,45,10,0,2,greenblotch parrotfish,2,,,
221,2015-03-25_KL-W8,KL-W8,2015-03-25,Ellie Splain,920,1005,923,958,,7.5,176.7145868,77,Moderate,80,Continuous,61,53,56,0.8,1.2,0,15,60,20,5,15,85,0,25,0,20,45,10,0,2,stoplight parrotfish,1,,,
221,2015-03-25_KL-W8,KL-W8,2015-03-25,Ellie Splain,920,1005,923,958,,7.5,176.7145868,77,Moderate,80,Continuous,61,53,56,0.8,1.2,0,15,60,20,5,15,85,0,25,0,20,45,10,0,2,mutton snapper,2,,,
222,2015-03-26_Benwood Ledge,Benwood Ledge,2015-03-26,Ellie Splain,932,1022,935,1015,,7.5,176.7145868,77,Heavy,60,Continuous,51,46,48,1,1.2,10,75,15,0,0,0,90,10,25,25,15,20,15,0,1,bluehead wrasse,26,7,4,11
222,2015-03-26_Benwood Ledge,Benwood Ledge,2015-03-26,Ellie Splain,932,1022,935,1015,,7.5,176.7145868,77,Heavy,60,Continuous,51,46,48,1,1.2,10,75,15,0,0,0,90,10,25,25,15,20,15,0,1,bicolor damselfish,43,5,3,7
222,2015-03-26_Benwood Ledge,Benwood Ledge,2015-03-26,Ellie Splain,932,1022,935,1015,,7.5,176.7145868,77,Heavy,60,Continuous,51,46,48,1,1.2,10,75,15,0,0,0,90,10,25,25,15,20,15,0,1,harlequin bass,2,11,11,11
222,2015-03-26_Benwood Ledge,Benwood Ledge,2015-03-26,Ellie Splain,932,1022,935,1015,,7.5,176.7145868,77,Heavy,60,Continuous,51,46,48,1,1.2,10,75,15,0,0,0,90,10,25,25,15,20,15,0,1,redband parrotfish,12,14,5,22
222,2015-03-26_Benwood Ledge,Benwood Ledge,2015-03-26,Ellie Splain,932,1022,935,1015,,7.5,176.7145868,77,Heavy,60,Continuous,51,46,48,1,1.2,10,75,15,0,0,0,90,10,25,25,15,20,15,0,1,blue tang,3,8,6,11
222,2015-03-26_Benwood Ledge,Benwood Ledge,2015-03-26,Ellie Splain,932,1022,935,1015,,7.5,176.7145868,77,Heavy,60,Continuous,51,46,48,1,1.2,10,75,15,0,0,0,90,10,25,25,15,20,15,0,1,blue chromis,11,8,7,10
222,2015-03-26_Benwood Ledge,Benwood Ledge,2015-03-26,Ellie Splain,932,1022,935,1015,,7.5,176.7145868,77,Heavy,60,Continuous,51,46,48,1,1.2,10,75,15,0,0,0,90,10,25,25,15,20,15,0,1,cocoa damselfish,3,9,8,10
222,2015-03-26_Benwood Ledge,Benwood Ledge,2015-03-26,Ellie Splain,932,1022,935,1015,,7.5,176.7145868,77,Heavy,60,Continuous,51,46,48,1,1.2,10,75,15,0,0,0,90,10,25,25,15,20,15,0,1,princess parrotfish,3,16,15,18
222,2015-03-26_Benwood Ledge,Benwood Ledge,2015-03-26,Ellie Splain,932,1022,935,1015,,7.5,176.7145868,77,Heavy,60,Continuous,51,46,48,1,1.2,10,75,15,0,0,0,90,10,25,25,15,20,15,0,1,reef butterflyfish,2,7,7,7
222,2015-03-26_Benwood Ledge,Benwood Ledge,2015-03-26,Ellie Splain,932,1022,935,1015,,7.5,176.7145868,77,Heavy,60,Continuous,51,46,48,1,1.2,10,75,15,0,0,0,90,10,25,25,15,20,15,0,1,striped parrotfish,14,10,3,19
222,2015-03-26_Benwood Ledge,Benwood Ledge,2015-03-26,Ellie Splain,932,1022,935,1015,,7.5,176.7145868,77,Heavy,60,Continuous,51,46,48,1,1.2,10,75,15,0,0,0,90,10,25,25,15,20,15,0,1,yellowhead wrasse,12,5,3,10
222,2015-03-26_Benwood Ledge,Benwood Ledge,2015-03-26,Ellie Splain,932,1022,935,1015,,7.5,176.7145868,77,Heavy,60,Continuous,51,46,48,1,1.2,10,75,15,0,0,0,90,10,25,25,15,20,15,0,1,ocean surgeonfish,8,15,13,17
222,2015-03-26_Benwood Ledge,Benwood Ledge,2015-03-26,Ellie Splain,932,1022,935,1015,,7.5,176.7145868,77,Heavy,60,Continuous,51,46,48,1,1.2,10,75,15,0,0,0,90,10,25,25,15,20,15,0,1,mutton snapper,2,60,50,70
222,2015-03-26_Benwood Ledge,Benwood Ledge,2015-03-26,Ellie Splain,932,1022,935,1015,,7.5,176.7145868,77,Heavy,60,Continuous,51,46,48,1,1.2,10,75,15,0,0,0,90,10,25,25,15,20,15,0,1,sharpnose puffer,1,6,6,6
222,2015-03-26_Benwood Ledge,Benwood Ledge,2015-03-26,Ellie Splain,932,1022,935,1015,,7.5,176.7145868,77,Heavy,60,Continuous,51,46,48,1,1.2,10,75,15,0,0,0,90,10,25,25,15,20,15,0,1,scrawled filefish,2,50,45,55
222,2015-03-26_Benwood Ledge,Benwood Ledge,2015-03-26,Ellie Splain,932,1022,935,1015,,7.5,176.7145868,77,Heavy,60,Continuous,51,46,48,1,1.2,10,75,15,0,0,0,90,10,25,25,15,20,15,0,1,greenblotch parrotfish,3,5,4,6
222,2015-03-26_Benwood Ledge,Benwood Ledge,2015-03-26,Ellie Splain,932,1022,935,1015,,7.5,176.7145868,77,Heavy,60,Continuous,51,46,48,1,1.2,10,75,15,0,0,0,90,10,25,25,15,20,15,0,1,florida barred hamlet,1,10,10,10
222,2015-03-26_Benwood Ledge,Benwood Ledge,2015-03-26,Ellie Splain,932,1022,935,1015,,7.5,176.7145868,77,Heavy,60,Continuous,51,46,48,1,1.2,10,75,15,0,0,0,90,10,25,25,15,20,15,0,2,queen angelfish,1,24,24,24
222,2015-03-26_Benwood Ledge,Benwood Ledge,2015-03-26,Ellie Splain,932,1022,935,1015,,7.5,176.7145868,77,Heavy,60,Continuous,51,46,48,1,1.2,10,75,15,0,0,0,90,10,25,25,15,20,15,0,2,bar jack,8,25,25,25
222,2015-03-26_Benwood Ledge,Benwood Ledge,2015-03-26,Ellie Splain,932,1022,935,1015,,7.5,176.7145868,77,Heavy,60,Continuous,51,46,48,1,1.2,10,75,15,0,0,0,90,10,25,25,15,20,15,0,2,spotfin butterflyfish,2,10,10,10
222,2015-03-26_Benwood Ledge,Benwood Ledge,2015-03-26,Ellie Splain,932,1022,935,1015,,7.5,176.7145868,77,Heavy,60,Continuous,51,46,48,1,1.2,10,75,15,0,0,0,90,10,25,25,15,20,15,0,2,foureye butterflyfish,4,6,6,6
222,2015-03-26_Benwood Ledge,Benwood Ledge,2015-03-26,Ellie Splain,932,1022,935,1015,,7.5,176.7145868,77,Heavy,60,Continuous,51,46,48,1,1.2,10,75,15,0,0,0,90,10,25,25,15,20,15,0,2,white grunt,3,14,14,14
222,2015-03-26_Benwood Ledge,Benwood Ledge,2015-03-26,Ellie Splain,932,1022,935,1015,,7.5,176.7145868,77,Heavy,60,Continuous,51,46,48,1,1.2,10,75,15,0,0,0,90,10,25,25,15,20,15,0,2,slippery dick,3,10,10,10
222,2015-03-26_Benwood Ledge,Benwood Ledge,2015-03-26,Ellie Splain,932,1022,935,1015,,7.5,176.7145868,77,Heavy,60,Continuous,51,46,48,1,1.2,10,75,15,0,0,0,90,10,25,25,15,20,15,0,2,graysby,1,15,15,15
223,2015-03-26_Dixie Ledge,Dixie Ledge,2015-03-26,Ellie Splain,1147,1236,1152,1228,,7.5,176.7145868,77,Heavy,50,Continuous,54,50,50,0.7,1.2,10,60,20,10,0,0,90,10,10,40,10,30,10,0,1,queen angelfish,1,27,27,27
223,2015-03-26_Dixie Ledge,Dixie Ledge,2015-03-26,Ellie Splain,1147,1236,1152,1228,,7.5,176.7145868,77,Heavy,50,Continuous,54,50,50,0.7,1.2,10,60,20,10,0,0,90,10,10,40,10,30,10,0,1,bluehead wrasse,25,5,3,10
223,2015-03-26_Dixie Ledge,Dixie Ledge,2015-03-26,Ellie Splain,1147,1236,1152,1228,,7.5,176.7145868,77,Heavy,50,Continuous,54,50,50,0.7,1.2,10,60,20,10,0,0,90,10,10,40,10,30,10,0,1,bicolor damselfish,37,5,2,7
223,2015-03-26_Dixie Ledge,Dixie Ledge,2015-03-26,Ellie Splain,1147,1236,1152,1228,,7.5,176.7145868,77,Heavy,50,Continuous,54,50,50,0.7,1.2,10,60,20,10,0,0,90,10,10,40,10,30,10,0,1,ocean surgeonfish,4,13,11,16
223,2015-03-26_Dixie Ledge,Dixie Ledge,2015-03-26,Ellie Splain,1147,1236,1152,1228,,7.5,176.7145868,77,Heavy,50,Continuous,54,50,50,0.7,1.2,10,60,20,10,0,0,90,10,10,40,10,30,10,0,1,striped parrotfish,9,7,4,9
223,2015-03-26_Dixie Ledge,Dixie Ledge,2015-03-26,Ellie Splain,1147,1236,1152,1228,,7.5,176.7145868,77,Heavy,50,Continuous,54,50,50,0.7,1.2,10,60,20,10,0,0,90,10,10,40,10,30,10,0,1,graysby,5,16,10,23
223,2015-03-26_Dixie Ledge,Dixie Ledge,2015-03-26,Ellie Splain,1147,1236,1152,1228,,7.5,176.7145868,77,Heavy,50,Continuous,54,50,50,0.7,1.2,10,60,20,10,0,0,90,10,10,40,10,30,10,0,1,harlequin bass,5,7,6,8
223,2015-03-26_Dixie Ledge,Dixie Ledge,2015-03-26,Ellie Splain,1147,1236,1152,1228,,7.5,176.7145868,77,Heavy,50,Continuous,54,50,50,0.7,1.2,10,60,20,10,0,0,90,10,10,40,10,30,10,0,1,yellowhead wrasse,19,4,1.5,12
223,2015-03-26_Dixie Ledge,Dixie Ledge,2015-03-26,Ellie Splain,1147,1236,1152,1228,,7.5,176.7145868,77,Heavy,50,Continuous,54,50,50,0.7,1.2,10,60,20,10,0,0,90,10,10,40,10,30,10,0,1,stoplight parrotfish,1,29,29,29
223,2015-03-26_Dixie Ledge,Dixie Ledge,2015-03-26,Ellie Splain,1147,1236,1152,1228,,7.5,176.7145868,77,Heavy,50,Continuous,54,50,50,0.7,1.2,10,60,20,10,0,0,90,10,10,40,10,30,10,0,1,redband parrotfish,10,13,6,21
223,2015-03-26_Dixie Ledge,Dixie Ledge,2015-03-26,Ellie Splain,1147,1236,1152,1228,,7.5,176.7145868,77,Heavy,50,Continuous,54,50,50,0.7,1.2,10,60,20,10,0,0,90,10,10,40,10,30,10,0,1,blue tang,3,13,10,15
223,2015-03-26_Dixie Ledge,Dixie Ledge,2015-03-26,Ellie Splain,1147,1236,1152,1228,,7.5,176.7145868,77,Heavy,50,Continuous,54,50,50,0.7,1.2,10,60,20,10,0,0,90,10,10,40,10,30,10,0,1,blue chromis,18,7,5,8
223,2015-03-26_Dixie Ledge,Dixie Ledge,2015-03-26,Ellie Splain,1147,1236,1152,1228,,7.5,176.7145868,77,Heavy,50,Continuous,54,50,50,0.7,1.2,10,60,20,10,0,0,90,10,10,40,10,30,10,0,1,sharpnose puffer,2,4.5,4,5
223,2015-03-26_Dixie Ledge,Dixie Ledge,2015-03-26,Ellie Splain,1147,1236,1152,1228,,7.5,176.7145868,77,Heavy,50,Continuous,54,50,50,0.7,1.2,10,60,20,10,0,0,90,10,10,40,10,30,10,0,1,brown chromis,13,8,5,11
223,2015-03-26_Dixie Ledge,Dixie Ledge,2015-03-26,Ellie Splain,1147,1236,1152,1228,,7.5,176.7145868,77,Heavy,50,Continuous,54,50,50,0.7,1.2,10,60,20,10,0,0,90,10,10,40,10,30,10,0,1,princess parrotfish,3,15,12,18
223,2015-03-26_Dixie Ledge,Dixie Ledge,2015-03-26,Ellie Splain,1147,1236,1152,1228,,7.5,176.7145868,77,Heavy,50,Continuous,54,50,50,0.7,1.2,10,60,20,10,0,0,90,10,10,40,10,30,10,0,1,mutton snapper,2,,40,55
223,2015-03-26_Dixie Ledge,Dixie Ledge,2015-03-26,Ellie Splain,1147,1236,1152,1228,,7.5,176.7145868,77,Heavy,50,Continuous,54,50,50,0.7,1.2,10,60,20,10,0,0,90,10,10,40,10,30,10,0,1,black hamlet,1,11,11,11
223,2015-03-26_Dixie Ledge,Dixie Ledge,2015-03-26,Ellie Splain,1147,1236,1152,1228,,7.5,176.7145868,77,Heavy,50,Continuous,54,50,50,0.7,1.2,10,60,20,10,0,0,90,10,10,40,10,30,10,0,1,scrawled filefish,2,38.5,35,42
223,2015-03-26_Dixie Ledge,Dixie Ledge,2015-03-26,Ellie Splain,1147,1236,1152,1228,,7.5,176.7145868,77,Heavy,50,Continuous,54,50,50,0.7,1.2,10,60,20,10,0,0,90,10,10,40,10,30,10,0,1,reef butterflyfish,2,10,10,10
223,2015-03-26_Dixie Ledge,Dixie Ledge,2015-03-26,Ellie Splain,1147,1236,1152,1228,,7.5,176.7145868,77,Heavy,50,Continuous,54,50,50,0.7,1.2,10,60,20,10,0,0,90,10,10,40,10,30,10,0,2,smooth trunkfish,1,16,16,16
223,2015-03-26_Dixie Ledge,Dixie Ledge,2015-03-26,Ellie Splain,1147,1236,1152,1228,,7.5,176.7145868,77,Heavy,50,Continuous,54,50,50,0.7,1.2,10,60,20,10,0,0,90,10,10,40,10,30,10,0,2,scrawled cowfish,1,30,30,30
223,2015-03-26_Dixie Ledge,Dixie Ledge,2015-03-26,Ellie Splain,1147,1236,1152,1228,,7.5,176.7145868,77,Heavy,50,Continuous,54,50,50,0.7,1.2,10,60,20,10,0,0,90,10,10,40,10,30,10,0,2,blue parrotfish,3,38,38,38
223,2015-03-26_Dixie Ledge,Dixie Ledge,2015-03-26,Ellie Splain,1147,1236,1152,1228,,7.5,176.7145868,77,Heavy,50,Continuous,54,50,50,0.7,1.2,10,60,20,10,0,0,90,10,10,40,10,30,10,0,2,townsend angelfish,1,,,
223,2015-03-26_Dixie Ledge,Dixie Ledge,2015-03-26,Ellie Splain,1147,1236,1152,1228,,7.5,176.7145868,77,Heavy,50,Continuous,54,50,50,0.7,1.2,10,60,20,10,0,0,90,10,10,40,10,30,10,0,2,slippery dick,2,,,
223,2015-03-26_Dixie Ledge,Dixie Ledge,2015-03-26,Ellie Splain,1147,1236,1152,1228,,7.5,176.7145868,77,Heavy,50,Continuous,54,50,50,0.7,1.2,10,60,20,10,0,0,90,10,10,40,10,30,10,0,2,masked goby,2,,,
223,2015-03-26_Dixie Ledge,Dixie Ledge,2015-03-26,Ellie Splain,1147,1236,1152,1228,,7.5,176.7145868,77,Heavy,50,Continuous,54,50,50,0.7,1.2,10,60,20,10,0,0,90,10,10,40,10,30,10,0,2,greenblotch parrotfish,1,,,
223,2015-03-26_Dixie Ledge,Dixie Ledge,2015-03-26,Ellie Splain,1147,1236,1152,1228,,7.5,176.7145868,77,Heavy,50,Continuous,54,50,50,0.7,1.2,10,60,20,10,0,0,90,10,10,40,10,30,10,0,2,bar jack,15,,,
223,2015-03-26_Dixie Ledge,Dixie Ledge,2015-03-26,Ellie Splain,1147,1236,1152,1228,,7.5,176.7145868,77,Heavy,50,Continuous,54,50,50,0.7,1.2,10,60,20,10,0,0,90,10,10,40,10,30,10,0,2,redtail parrotfish,1,,,
223,2015-03-26_Dixie Ledge,Dixie Ledge,2015-03-26,Ellie Splain,1147,1236,1152,1228,,7.5,176.7145868,77,Heavy,50,Continuous,54,50,50,0.7,1.2,10,60,20,10,0,0,90,10,10,40,10,30,10,0,2,buffalo trunkfish,1,,,
224,2015-03-26_KL-30,KL-30,2015-03-26,Ellie Splain,1509,1610,1513,1539,,3,28.27433388,81,Moderate,10,Patch,12,9,9,0.6,1.1,10,25,55,10,0,5,90,5,15,0,5,50,30,0,1,sergeant major,5,5,3,6
224,2015-03-26_KL-30,KL-30,2015-03-26,Ellie Splain,1509,1610,1513,1539,,3,28.27433388,81,Moderate,10,Patch,12,9,9,0.6,1.1,10,25,55,10,0,5,90,5,15,0,5,50,30,0,1,yellowtail snapper,22,12,8,21
224,2015-03-26_KL-30,KL-30,2015-03-26,Ellie Splain,1509,1610,1513,1539,,3,28.27433388,81,Moderate,10,Patch,12,9,9,0.6,1.1,10,25,55,10,0,5,90,5,15,0,5,50,30,0,1,gray snapper,6,23,20,25
224,2015-03-26_KL-30,KL-30,2015-03-26,Ellie Splain,1509,1610,1513,1539,,3,28.27433388,81,Moderate,10,Patch,12,9,9,0.6,1.1,10,25,55,10,0,5,90,5,15,0,5,50,30,0,1,bluehead wrasse,1,3,3,3
224,2015-03-26_KL-30,KL-30,2015-03-26,Ellie Splain,1509,1610,1513,1539,,3,28.27433388,81,Moderate,10,Patch,12,9,9,0.6,1.1,10,25,55,10,0,5,90,5,15,0,5,50,30,0,1,white grunt,15,11,7,16
224,2015-03-26_KL-30,KL-30,2015-03-26,Ellie Splain,1509,1610,1513,1539,,3,28.27433388,81,Moderate,10,Patch,12,9,9,0.6,1.1,10,25,55,10,0,5,90,5,15,0,5,50,30,0,1,striped parrotfish,15,4,3,10
224,2015-03-26_KL-30,KL-30,2015-03-26,Ellie Splain,1509,1610,1513,1539,,3,28.27433388,81,Moderate,10,Patch,12,9,9,0.6,1.1,10,25,55,10,0,5,90,5,15,0,5,50,30,0,1,french grunt,2,12.5,10,15
224,2015-03-26_KL-30,KL-30,2015-03-26,Ellie Splain,1509,1610,1513,1539,,3,28.27433388,81,Moderate,10,Patch,12,9,9,0.6,1.1,10,25,55,10,0,5,90,5,15,0,5,50,30,0,1,redband parrotfish,3,10,8,12
224,2015-03-26_KL-30,KL-30,2015-03-26,Ellie Splain,1509,1610,1513,1539,,3,28.27433388,81,Moderate,10,Patch,12,9,9,0.6,1.1,10,25,55,10,0,5,90,5,15,0,5,50,30,0,1,blue tang,2,12.5,12,13
224,2015-03-26_KL-30,KL-30,2015-03-26,Ellie Splain,1509,1610,1513,1539,,3,28.27433388,81,Moderate,10,Patch,12,9,9,0.6,1.1,10,25,55,10,0,5,90,5,15,0,5,50,30,0,1,stoplight parrotfish,4,8,5,23
224,2015-03-26_KL-30,KL-30,2015-03-26,Ellie Splain,1509,1610,1513,1539,,3,28.27433388,81,Moderate,10,Patch,12,9,9,0.6,1.1,10,25,55,10,0,5,90,5,15,0,5,50,30,0,1,red grouper,1,23,23,23
224,2015-03-26_KL-30,KL-30,2015-03-26,Ellie Splain,1509,1610,1513,1539,,3,28.27433388,81,Moderate,10,Patch,12,9,9,0.6,1.1,10,25,55,10,0,5,90,5,15,0,5,50,30,0,1,midnight parrotfish,1,31,31,31
224,2015-03-26_KL-30,KL-30,2015-03-26,Ellie Splain,1509,1610,1513,1539,,3,28.27433388,81,Moderate,10,Patch,12,9,9,0.6,1.1,10,25,55,10,0,5,90,5,15,0,5,50,30,0,2,mahogany snapper,1,20,20,20
224,2015-03-26_KL-30,KL-30,2015-03-26,Ellie Splain,1509,1610,1513,1539,,3,28.27433388,81,Moderate,10,Patch,12,9,9,0.6,1.1,10,25,55,10,0,5,90,5,15,0,5,50,30,0,2,cocoa damselfish,1,,,
224,2015-03-26_KL-30,KL-30,2015-03-26,Ellie Splain,1509,1610,1513,1539,,3,28.27433388,81,Moderate,10,Patch,12,9,9,0.6,1.1,10,25,55,10,0,5,90,5,15,0,5,50,30,0,2,porcupinefish,1,40,40,40
225,2015-03-26_KL-P4,KL-P4,2015-03-26,Ellie Splain,1654,1720,1656,1715,,3,28.27433388,79,Moderate,10,Patch,15,13,13,0.5,0.9,10,65,25,0,0,10,90,0,10,20,10,30,30,0,1,yellowtail snapper,6,20,15,25
225,2015-03-26_KL-P4,KL-P4,2015-03-26,Ellie Splain,1654,1720,1656,1715,,3,28.27433388,79,Moderate,10,Patch,15,13,13,0.5,0.9,10,65,25,0,0,10,90,0,10,20,10,30,30,0,1,hogfish,3,27,23,31
225,2015-03-26_KL-P4,KL-P4,2015-03-26,Ellie Splain,1654,1720,1656,1715,,3,28.27433388,79,Moderate,10,Patch,15,13,13,0.5,0.9,10,65,25,0,0,10,90,0,10,20,10,30,30,0,1,bluestriped grunt,18,20,17,23
225,2015-03-26_KL-P4,KL-P4,2015-03-26,Ellie Splain,1654,1720,1656,1715,,3,28.27433388,79,Moderate,10,Patch,15,13,13,0.5,0.9,10,65,25,0,0,10,90,0,10,20,10,30,30,0,1,french grunt,10,9,6,11
225,2015-03-26_KL-P4,KL-P4,2015-03-26,Ellie Splain,1654,1720,1656,1715,,3,28.27433388,79,Moderate,10,Patch,15,13,13,0.5,0.9,10,65,25,0,0,10,90,0,10,20,10,30,30,0,1,tomtate,7,8,5,10
225,2015-03-26_KL-P4,KL-P4,2015-03-26,Ellie Splain,1654,1720,1656,1715,,3,28.27433388,79,Moderate,10,Patch,15,13,13,0.5,0.9,10,65,25,0,0,10,90,0,10,20,10,30,30,0,1,sharpnose puffer,1,7,7,7
225,2015-03-26_KL-P4,KL-P4,2015-03-26,Ellie Splain,1654,1720,1656,1715,,3,28.27433388,79,Moderate,10,Patch,15,13,13,0.5,0.9,10,65,25,0,0,10,90,0,10,20,10,30,30,0,1,redband parrotfish,2,11.5,8,15
225,2015-03-26_KL-P4,KL-P4,2015-03-26,Ellie Splain,1654,1720,1656,1715,,3,28.27433388,79,Moderate,10,Patch,15,13,13,0.5,0.9,10,65,25,0,0,10,90,0,10,20,10,30,30,0,1,striped parrotfish,11,5,3,6
225,2015-03-26_KL-P4,KL-P4,2015-03-26,Ellie Splain,1654,1720,1656,1715,,3,28.27433388,79,Moderate,10,Patch,15,13,13,0.5,0.9,10,65,25,0,0,10,90,0,10,20,10,30,30,0,1,queen angelfish,1,9,9,9
225,2015-03-26_KL-P4,KL-P4,2015-03-26,Ellie Splain,1654,1720,1656,1715,,3,28.27433388,79,Moderate,10,Patch,15,13,13,0.5,0.9,10,65,25,0,0,10,90,0,10,20,10,30,30,0,1,cocoa damselfish,1,6,6,6
